Customer_ID,Date,Year,Month,State,City,Festival,Gender,Age_Group,Metal,Product_Type,Weight_g,Purity,Payment_Method,Store_Type,Quantity,Price_INR,Discount_%,Total_Amount_INR
544,2023-04-07,2023,4,Delhi,New Delhi,Wedding Season,Female,18-25,Gold,Jewelry,50,22K,Credit Card,Mall Store,2,64925,2,127253.0
545,2023-10-03,2023,10,Gujarat,Ahmedabad,Dhanteras,Female,26-35,Silver,Jewelry,50,22K,Debit Card,Jewelry Shop,3,77157,5,219897.45
546,2026-10-21,2026,10,Rajasthan,Udaipur,Diwali,Male,36-45,Gold,Coin,50,24K,Debit Card,Online,1,72380,0,72380.0
547,2025-09-14,2025,9,Delhi,New Delhi,Wedding Season,Female,36-45,Gold,Coin,5,22K,Cash,Mall Store,1,73249,7,68121.57
548,2025-12-17,2025,12,Delhi,New Delhi,None,Female,46-60,Gold,Jewelry,20,24K,UPI,Mall Store,3,75180,7,209752.2
549,2022-01-16,2022,1,Karnataka,Mysore,Holi,Female,60+,Gold,Coin,10,24K,UPI,Mall Store,3,70804,3,206039.64
550,2022-03-29,2022,3,Tamil Nadu,Coimbatore,None,Male,36-45,Gold,Coin,20,24K,UPI,Mall Store,3,66098,5,188379.3
551,2024-10-20,2024,10,Maharashtra,Nashik,Dhanteras,Male,36-45,Silver,Coin,20,18K,Cash,Mall Store,3,84469,0,253407.0
552,2025-01-19,2025,1,Delhi,New Delhi,Wedding Season,Male,26-35,Gold,Bar,50,22K,UPI,Online,3,64319,7,179450.01
553,2025-02-21,2025,2,Maharashtra,Nashik,None,Female,60+,Gold,Bar,50,22K,Debit Card,Mall Store,1,68244,5,64831.8
554,2026-09-03,2026,9,Delhi,New Delhi,Dhanteras,Female,46-60,Silver,Jewelry,5,18K,Cash,Jewelry Shop,2,87158,2,170829.68
555,2025-08-01,2025,8,Delhi,New Delhi,Diwali,Male,36-45,Gold,Bar,20,24K,Cash,Online,2,75246,0,150492.0
556,2022-08-09,2022,8,Karnataka,Mysore,Dhanteras,Female,18-25,Silver,Coin,20,24K,Cash,Mall Store,2,72166,5,137115.4
557,2025-09-07,2025,9,Delhi,New Delhi,Wedding Season,Female,60+,Gold,Coin,20,22K,Debit Card,Mall Store,2,70307,0,140614.0
558,2026-01-14,2026,1,Rajasthan,Jaipur,Dhanteras,Female,18-25,Gold,Bar,50,22K,Cash,Jewelry Shop,3,72225,5,205841.25
559,2021-12-29,2021,12,Karnataka,Mangalore,Dhanteras,Male,60+,Gold,Bar,20,18K,UPI,Mall Store,3,71810,3,208967.1
560,2026-11-08,2026,11,Tamil Nadu,Chennai,Dhanteras,Female,60+,Gold,Jewelry,5,18K,Cash,Online,3,74425,0,223275.0
561,2024-08-05,2024,8,Karnataka,Bangalore,Wedding Season,Male,46-60,Gold,Jewelry,20,22K,Cash,Jewelry Shop,2,75360,0,150720.0
562,2022-11-20,2022,11,Maharashtra,Nagpur,Akshaya Tritiya,Male,26-35,Silver,Coin,5,24K,Credit Card,Jewelry Shop,1,71240,0,71240.0
563,2021-08-28,2021,8,Uttar Pradesh,Lucknow,Akshaya Tritiya,Female,18-25,Gold,Coin,10,22K,Credit Card,Jewelry Shop,1,68502,0,68502.0
564,2023-08-27,2023,8,Delhi,New Delhi,Wedding Season,Female,18-25,Gold,Coin,5,22K,Debit Card,Mall Store,1,63437,7,58996.41
565,2024-01-08,2024,1,Delhi,New Delhi,Holi,Male,26-35,Silver,Bar,10,22K,Debit Card,Jewelry Shop,2,63099,2,123674.04
566,2025-10-02,2025,10,Maharashtra,Mumbai,Holi,Female,18-25,Gold,Jewelry,50,18K,Credit Card,Mall Store,3,66240,2,194745.6
567,2025-04-07,2025,4,Gujarat,Ahmedabad,Akshaya Tritiya,Male,60+,Gold,Bar,20,24K,Cash,Mall Store,2,69855,7,129930.3
568,2024-02-19,2024,2,Tamil Nadu,Chennai,Wedding Season,Male,60+,Silver,Bar,20,18K,Credit Card,Mall Store,2,66083,0,132166.0
569,2023-05-13,2023,5,Karnataka,Mangalore,Wedding Season,Female,18-25,Silver,Bar,10,18K,UPI,Mall Store,1,73744,3,71531.68
570,2026-06-26,2026,6,Delhi,New Delhi,Wedding Season,Male,18-25,Gold,Bar,5,18K,Debit Card,Mall Store,2,63391,7,117907.26
571,2021-02-04,2021,2,Maharashtra,Nagpur,Diwali,Female,36-45,Silver,Jewelry,50,24K,Cash,Mall Store,2,83154,5,157992.6
572,2024-05-26,2024,5,Maharashtra,Nagpur,None,Male,26-35,Silver,Coin,20,24K,Credit Card,Jewelry Shop,1,73396,7,68258.28
573,2024-02-11,2024,2,Uttar Pradesh,Agra,Holi,Female,26-35,Gold,Bar,10,18K,Cash,Online,1,53141,5,50483.95
574,2026-11-13,2026,11,Tamil Nadu,Chennai,None,Female,26-35,Gold,Bar,5,18K,Credit Card,Mall Store,2,58042,7,107958.12
575,2025-11-07,2025,11,Tamil Nadu,Coimbatore,Wedding Season,Female,18-25,Gold,Bar,50,22K,Credit Card,Mall Store,3,68641,0,205923.0
576,2026-01-13,2026,1,Rajasthan,Jaipur,Akshaya Tritiya,Male,46-60,Gold,Jewelry,20,24K,UPI,Mall Store,2,57899,5,110008.1
577,2024-09-10,2024,9,Gujarat,Vadodara,Akshaya Tritiya,Male,18-25,Silver,Jewelry,50,22K,UPI,Mall Store,1,65786,2,64470.28
578,2024-10-27,2024,10,Rajasthan,Udaipur,Diwali,Female,60+,Silver,Jewelry,5,18K,Debit Card,Online,1,72050,5,68447.5
579,2024-07-07,2024,7,Uttar Pradesh,Kanpur,None,Male,26-35,Gold,Jewelry,50,24K,Credit Card,Mall Store,1,57893,0,57893.0
580,2021-08-02,2021,8,Uttar Pradesh,Kanpur,Akshaya Tritiya,Female,46-60,Gold,Jewelry,50,24K,UPI,Jewelry Shop,3,59917,0,179751.0
581,2021-04-17,2021,4,Delhi,New Delhi,Wedding Season,Female,60+,Silver,Jewelry,5,24K,UPI,Mall Store,3,85105,0,255315.0
582,2024-12-26,2024,12,Uttar Pradesh,Lucknow,Wedding Season,Female,60+,Gold,Coin,10,24K,Cash,Online,1,72882,7,67780.26
583,2025-01-05,2025,1,Maharashtra,Mumbai,Akshaya Tritiya,Male,26-35,Silver,Coin,20,18K,Credit Card,Jewelry Shop,2,86491,7,160873.26
584,2021-08-12,2021,8,Karnataka,Bangalore,Wedding Season,Female,26-35,Gold,Jewelry,10,24K,Credit Card,Online,1,58461,7,54368.73
585,2024-10-06,2024,10,Uttar Pradesh,Kanpur,Holi,Female,46-60,Silver,Coin,10,24K,Debit Card,Online,3,86391,3,251397.81
586,2023-05-24,2023,5,Delhi,New Delhi,Dhanteras,Female,36-45,Gold,Bar,50,24K,Debit Card,Online,3,63129,2,185599.26
587,2022-04-17,2022,4,Rajasthan,Jaipur,Dhanteras,Female,46-60,Silver,Jewelry,20,24K,UPI,Online,1,62569,3,60691.93
588,2023-10-05,2023,10,Gujarat,Surat,Dhanteras,Male,18-25,Gold,Jewelry,20,24K,UPI,Mall Store,2,61957,2,121435.72
589,2023-09-11,2023,9,Gujarat,Surat,Akshaya Tritiya,Female,26-35,Gold,Bar,50,18K,UPI,Online,1,66825,3,64820.25
590,2025-03-13,2025,3,Gujarat,Ahmedabad,Akshaya Tritiya,Female,26-35,Gold,Jewelry,10,18K,Credit Card,Online,3,63969,5,182311.65
591,2026-06-26,2026,6,Karnataka,Bangalore,Dhanteras,Male,46-60,Gold,Bar,5,24K,Debit Card,Mall Store,1,65961,7,61343.73
592,2025-03-12,2025,3,Rajasthan,Udaipur,Holi,Female,46-60,Silver,Coin,20,18K,Debit Card,Mall Store,2,81639,2,160012.44
593,2025-06-10,2025,6,Rajasthan,Jaipur,Dhanteras,Female,46-60,Gold,Coin,10,22K,Credit Card,Mall Store,1,61113,5,58057.35
594,2023-08-01,2023,8,Maharashtra,Mumbai,Holi,Male,46-60,Gold,Bar,20,22K,Debit Card,Jewelry Shop,2,64548,7,120059.28
595,2021-04-12,2021,4,Delhi,New Delhi,Dhanteras,Female,26-35,Silver,Coin,5,22K,UPI,Jewelry Shop,2,81435,3,157983.9
596,2025-01-15,2025,1,Rajasthan,Jaipur,Diwali,Male,36-45,Silver,Jewelry,20,22K,Credit Card,Mall Store,1,70046,0,70046.0
597,2021-02-04,2021,2,Rajasthan,Udaipur,Akshaya Tritiya,Female,36-45,Gold,Coin,50,18K,UPI,Jewelry Shop,1,73931,7,68755.83
598,2023-05-10,2023,5,Uttar Pradesh,Agra,Wedding Season,Male,60+,Gold,Bar,50,18K,Debit Card,Jewelry Shop,1,70950,2,69531.0
599,2025-12-02,2025,12,Rajasthan,Jaipur,Wedding Season,Male,36-45,Silver,Jewelry,10,22K,UPI,Jewelry Shop,2,69871,5,132754.9
600,2025-07-11,2025,7,Rajasthan,Udaipur,None,Female,36-45,Silver,Bar,5,18K,UPI,Online,2,75005,5,142509.5
601,2026-12-30,2026,12,Gujarat,Surat,Wedding Season,Male,46-60,Silver,Jewelry,20,18K,Debit Card,Mall Store,1,75016,5,71265.2
602,2021-05-12,2021,5,Karnataka,Bangalore,None,Female,18-25,Gold,Jewelry,10,24K,Debit Card,Jewelry Shop,3,56873,7,158675.67
603,2021-08-24,2021,8,Gujarat,Ahmedabad,Akshaya Tritiya,Male,26-35,Silver,Coin,50,22K,Cash,Online,3,87336,0,262008.0
604,2023-04-26,2023,4,Gujarat,Vadodara,Dhanteras,Male,36-45,Silver,Coin,50,24K,Credit Card,Mall Store,3,80857,0,242571.0
605,2025-12-31,2025,12,Gujarat,Vadodara,Diwali,Female,60+,Silver,Jewelry,20,18K,Debit Card,Jewelry Shop,1,72193,0,72193.0
606,2024-05-03,2024,5,Delhi,New Delhi,Wedding Season,Male,46-60,Gold,Jewelry,10,18K,Debit Card,Jewelry Shop,3,64274,5,183180.9
607,2022-10-09,2022,10,Delhi,New Delhi,Akshaya Tritiya,Female,18-25,Gold,Bar,10,22K,Debit Card,Mall Store,3,66858,0,200574.0
608,2026-01-22,2026,1,Maharashtra,Nagpur,Dhanteras,Female,26-35,Gold,Bar,5,22K,UPI,Online,3,58806,3,171125.46
609,2025-06-13,2025,6,Uttar Pradesh,Agra,Diwali,Male,36-45,Silver,Jewelry,10,22K,Debit Card,Jewelry Shop,2,76081,5,144553.9
610,2025-11-28,2025,11,Delhi,New Delhi,Dhanteras,Female,36-45,Gold,Jewelry,10,24K,UPI,Online,3,75815,2,222896.1
611,2024-01-25,2024,1,Karnataka,Bangalore,Dhanteras,Female,36-45,Silver,Jewelry,10,18K,UPI,Mall Store,1,73068,0,73068.0
612,2022-02-26,2022,2,Tamil Nadu,Chennai,Wedding Season,Female,46-60,Silver,Jewelry,5,24K,Debit Card,Online,1,90081,7,83775.33
613,2021-04-25,2021,4,Gujarat,Surat,Diwali,Female,26-35,Gold,Bar,5,24K,UPI,Mall Store,1,62007,0,62007.0
614,2024-09-01,2024,9,Gujarat,Vadodara,Akshaya Tritiya,Male,60+,Gold,Jewelry,50,22K,UPI,Online,2,54324,7,101042.64
615,2024-07-19,2024,7,Gujarat,Ahmedabad,Diwali,Female,26-35,Silver,Coin,10,24K,Credit Card,Mall Store,1,75890,0,75890.0
616,2026-08-09,2026,8,Tamil Nadu,Coimbatore,Diwali,Male,36-45,Gold,Jewelry,20,18K,Debit Card,Mall Store,1,56676,5,53842.2
617,2026-05-29,2026,5,Rajasthan,Jaipur,Diwali,Female,18-25,Silver,Bar,50,22K,Cash,Mall Store,3,73203,3,213020.73
618,2023-08-27,2023,8,Tamil Nadu,Chennai,None,Female,26-35,Gold,Bar,5,24K,Cash,Jewelry Shop,3,55225,0,165675.0
619,2021-06-05,2021,6,Delhi,New Delhi,Dhanteras,Female,36-45,Gold,Jewelry,20,22K,UPI,Mall Store,2,62228,2,121966.88
620,2024-11-04,2024,11,Rajasthan,Udaipur,Dhanteras,Male,60+,Silver,Jewelry,10,18K,Cash,Mall Store,1,89307,2,87520.86
621,2026-07-07,2026,7,Rajasthan,Udaipur,Diwali,Male,18-25,Silver,Bar,10,24K,Cash,Online,2,68543,0,137086.0
622,2026-03-29,2026,3,Gujarat,Vadodara,Akshaya Tritiya,Male,26-35,Gold,Jewelry,50,24K,Cash,Jewelry Shop,3,63234,0,189702.0
623,2021-11-24,2021,11,Karnataka,Mangalore,Akshaya Tritiya,Female,46-60,Silver,Jewelry,50,22K,Debit Card,Mall Store,1,86768,3,84164.96
624,2021-12-07,2021,12,Tamil Nadu,Coimbatore,Akshaya Tritiya,Male,60+,Gold,Bar,10,22K,Debit Card,Jewelry Shop,1,71295,5,67730.25
625,2021-10-22,2021,10,Karnataka,Mysore,Akshaya Tritiya,Male,46-60,Silver,Jewelry,10,24K,UPI,Online,3,78231,7,218264.49
626,2025-04-23,2025,4,Rajasthan,Udaipur,Wedding Season,Female,60+,Silver,Jewelry,50,24K,UPI,Jewelry Shop,2,78312,5,148792.8
627,2026-06-25,2026,6,Tamil Nadu,Chennai,None,Female,18-25,Gold,Bar,50,22K,Cash,Online,2,70470,3,136711.8
628,2022-08-29,2022,8,Delhi,New Delhi,Akshaya Tritiya,Female,26-35,Silver,Coin,10,18K,Cash,Online,3,88388,0,265164.0
629,2026-10-25,2026,10,Maharashtra,Pune,Dhanteras,Female,26-35,Silver,Coin,20,18K,Credit Card,Mall Store,3,75688,7,211169.52
630,2024-11-11,2024,11,Tamil Nadu,Coimbatore,Dhanteras,Female,26-35,Silver,Bar,50,18K,Credit Card,Online,2,86944,0,173888.0
631,2025-09-04,2025,9,Gujarat,Surat,None,Female,46-60,Gold,Jewelry,10,22K,Cash,Mall Store,1,59474,5,56500.3
632,2023-05-21,2023,5,Gujarat,Ahmedabad,Dhanteras,Male,18-25,Silver,Bar,10,24K,Credit Card,Jewelry Shop,3,71654,0,214962.0
633,2022-05-26,2022,5,Delhi,New Delhi,Akshaya Tritiya,Male,36-45,Gold,Jewelry,10,22K,Debit Card,Mall Store,2,57709,0,115418.0
634,2021-06-21,2021,6,Rajasthan,Jaipur,Diwali,Male,60+,Gold,Jewelry,50,18K,Credit Card,Jewelry Shop,2,59450,0,118900.0
635,2023-09-09,2023,9,Delhi,New Delhi,Akshaya Tritiya,Female,46-60,Silver,Bar,5,22K,Credit Card,Online,2,75610,3,146683.4
636,2022-05-19,2022,5,Maharashtra,Nashik,Holi,Female,26-35,Silver,Coin,50,18K,Debit Card,Mall Store,1,90694,0,90694.0
637,2024-08-26,2024,8,Delhi,New Delhi,None,Female,26-35,Gold,Bar,50,22K,UPI,Jewelry Shop,1,62931,3,61043.07
638,2022-08-10,2022,8,Delhi,New Delhi,Holi,Male,26-35,Gold,Coin,5,22K,Debit Card,Online,2,66209,7,123148.74
639,2023-05-17,2023,5,Delhi,New Delhi,Dhanteras,Male,18-25,Silver,Coin,5,24K,Credit Card,Jewelry Shop,3,85706,2,251975.64
640,2022-05-20,2022,5,Rajasthan,Udaipur,None,Male,60+,Gold,Bar,50,24K,Credit Card,Online,3,65934,5,187911.9
641,2025-11-25,2025,11,Tamil Nadu,Chennai,Dhanteras,Male,36-45,Silver,Jewelry,20,24K,UPI,Online,3,79709,5,227170.65
642,2024-07-07,2024,7,Karnataka,Mangalore,Wedding Season,Male,36-45,Gold,Jewelry,10,22K,Debit Card,Jewelry Shop,3,56847,3,165424.77
643,2023-06-29,2023,6,Rajasthan,Udaipur,Diwali,Female,18-25,Gold,Bar,50,22K,Cash,Jewelry Shop,3,73870,7,206097.3
644,2024-03-06,2024,3,Rajasthan,Jaipur,Dhanteras,Male,60+,Silver,Coin,20,18K,UPI,Jewelry Shop,2,89208,2,174847.68
645,2024-09-26,2024,9,Rajasthan,Udaipur,Dhanteras,Male,26-35,Gold,Bar,5,24K,Debit Card,Mall Store,2,68701,5,130531.9
646,2025-09-27,2025,9,Delhi,New Delhi,None,Female,36-45,Gold,Coin,50,24K,Credit Card,Jewelry Shop,3,55470,5,158089.5
647,2021-08-10,2021,8,Uttar Pradesh,Lucknow,None,Female,46-60,Silver,Bar,10,18K,Cash,Jewelry Shop,1,69942,3,67843.74
648,2021-02-07,2021,2,Uttar Pradesh,Kanpur,Akshaya Tritiya,Male,26-35,Silver,Coin,50,18K,Cash,Online,1,68347,2,66980.06
649,2024-10-18,2024,10,Maharashtra,Nagpur,Holi,Female,26-35,Silver,Bar,50,24K,UPI,Online,1,72108,0,72108.0
650,2025-03-18,2025,3,Gujarat,Surat,None,Male,46-60,Silver,Bar,50,22K,Debit Card,Jewelry Shop,3,73331,7,204593.49
651,2026-09-19,2026,9,Maharashtra,Pune,Dhanteras,Male,60+,Gold,Bar,50,22K,UPI,Mall Store,1,59961,5,56962.95
652,2022-05-28,2022,5,Gujarat,Surat,Diwali,Female,18-25,Silver,Bar,10,22K,UPI,Jewelry Shop,3,85566,5,243863.1
653,2022-05-24,2022,5,Tamil Nadu,Coimbatore,Dhanteras,Male,26-35,Gold,Bar,10,24K,Debit Card,Jewelry Shop,3,74850,7,208831.5
654,2023-11-18,2023,11,Maharashtra,Pune,Diwali,Male,18-25,Gold,Bar,20,22K,Cash,Jewelry Shop,1,71563,2,70131.74
655,2026-12-28,2026,12,Uttar Pradesh,Lucknow,Wedding Season,Male,60+,Gold,Coin,20,18K,Credit Card,Mall Store,1,64253,7,59755.29
656,2022-08-04,2022,8,Tamil Nadu,Chennai,Akshaya Tritiya,Male,26-35,Gold,Bar,10,18K,Credit Card,Jewelry Shop,1,55005,0,55005.0
657,2025-04-13,2025,4,Gujarat,Vadodara,None,Male,46-60,Silver,Coin,5,22K,Debit Card,Mall Store,3,66571,3,193721.61
658,2023-03-01,2023,3,Gujarat,Vadodara,None,Female,60+,Gold,Bar,10,22K,Cash,Jewelry Shop,3,59498,3,173139.18
659,2024-01-12,2024,1,Rajasthan,Udaipur,Diwali,Male,60+,Silver,Coin,5,22K,UPI,Jewelry Shop,3,63484,2,186642.96
660,2025-03-25,2025,3,Karnataka,Mysore,Dhanteras,Female,18-25,Gold,Jewelry,10,18K,Credit Card,Mall Store,2,60199,0,120398.0
661,2024-01-16,2024,1,Rajasthan,Udaipur,Holi,Male,18-25,Gold,Jewelry,20,22K,Cash,Jewelry Shop,2,71642,7,133254.12
662,2026-10-05,2026,10,Rajasthan,Udaipur,None,Male,26-35,Silver,Jewelry,50,18K,Credit Card,Online,1,81485,3,79040.45
663,2026-02-19,2026,2,Uttar Pradesh,Agra,Dhanteras,Female,36-45,Silver,Coin,20,22K,Debit Card,Mall Store,1,88609,7,82406.37
664,2024-07-04,2024,7,Uttar Pradesh,Lucknow,Diwali,Male,18-25,Silver,Bar,10,24K,Cash,Mall Store,1,86158,3,83573.26
665,2026-09-15,2026,9,Maharashtra,Pune,None,Male,46-60,Silver,Coin,5,22K,UPI,Mall Store,2,83631,0,167262.0
666,2023-09-28,2023,9,Gujarat,Vadodara,None,Male,60+,Gold,Coin,10,18K,Cash,Online,3,68751,7,191815.29
667,2026-07-23,2026,7,Maharashtra,Nagpur,Wedding Season,Male,36-45,Gold,Jewelry,20,18K,Cash,Mall Store,2,72294,0,144588.0
668,2023-05-23,2023,5,Rajasthan,Jaipur,Diwali,Female,26-35,Silver,Coin,5,22K,Debit Card,Online,2,73971,3,143503.74
669,2021-01-22,2021,1,Karnataka,Bangalore,Akshaya Tritiya,Male,46-60,Silver,Coin,5,24K,Debit Card,Jewelry Shop,2,73642,3,142865.48
670,2022-09-30,2022,9,Gujarat,Ahmedabad,None,Female,26-35,Gold,Coin,50,22K,Credit Card,Jewelry Shop,1,65514,5,62238.3
671,2022-07-27,2022,7,Delhi,New Delhi,Akshaya Tritiya,Female,18-25,Silver,Coin,10,24K,Cash,Jewelry Shop,2,66886,5,127083.4
672,2022-10-19,2022,10,Maharashtra,Mumbai,None,Male,46-60,Silver,Bar,20,24K,Debit Card,Jewelry Shop,3,76055,3,221320.05
673,2025-05-12,2025,5,Tamil Nadu,Coimbatore,Dhanteras,Male,18-25,Gold,Jewelry,10,24K,Credit Card,Mall Store,2,68592,7,127581.12
674,2025-11-15,2025,11,Maharashtra,Mumbai,Wedding Season,Female,36-45,Gold,Coin,5,22K,Cash,Mall Store,2,63276,7,117693.36
675,2023-10-11,2023,10,Gujarat,Vadodara,None,Female,26-35,Gold,Coin,5,18K,Cash,Online,2,62332,0,124664.0
676,2024-01-27,2024,1,Rajasthan,Jaipur,Dhanteras,Male,46-60,Gold,Jewelry,10,24K,UPI,Jewelry Shop,1,56261,5,53447.95
677,2021-09-09,2021,9,Delhi,New Delhi,Holi,Female,18-25,Gold,Coin,5,22K,Credit Card,Jewelry Shop,2,63192,5,120064.8
678,2021-06-17,2021,6,Karnataka,Mangalore,Diwali,Male,36-45,Silver,Jewelry,20,22K,Credit Card,Mall Store,2,71580,0,143160.0
679,2024-05-31,2024,5,Maharashtra,Nashik,Diwali,Male,18-25,Gold,Bar,10,22K,Credit Card,Mall Store,2,63004,3,122227.76
680,2025-04-23,2025,4,Rajasthan,Udaipur,Diwali,Male,26-35,Silver,Bar,5,24K,Cash,Online,3,71527,3,208143.57
681,2024-05-19,2024,5,Uttar Pradesh,Kanpur,None,Female,26-35,Gold,Bar,10,24K,Cash,Online,3,57262,7,159760.98
682,2021-10-05,2021,10,Delhi,New Delhi,Wedding Season,Female,60+,Silver,Bar,5,24K,Credit Card,Mall Store,2,77565,0,155130.0
683,2026-07-21,2026,7,Gujarat,Surat,None,Male,26-35,Gold,Coin,50,18K,Debit Card,Jewelry Shop,1,73808,2,72331.84
684,2023-06-12,2023,6,Tamil Nadu,Coimbatore,Holi,Male,60+,Gold,Coin,20,22K,Cash,Jewelry Shop,1,62715,2,61460.7
685,2023-09-03,2023,9,Uttar Pradesh,Kanpur,Akshaya Tritiya,Male,26-35,Gold,Coin,10,22K,UPI,Mall Store,1,61976,0,61976.0
686,2025-02-20,2025,2,Gujarat,Ahmedabad,Akshaya Tritiya,Male,60+,Gold,Coin,10,22K,Credit Card,Jewelry Shop,3,57227,3,166530.57
687,2023-11-15,2023,11,Maharashtra,Pune,Diwali,Male,46-60,Silver,Bar,20,18K,Cash,Jewelry Shop,3,70632,3,205539.12
688,2026-01-02,2026,1,Gujarat,Surat,Dhanteras,Female,36-45,Silver,Jewelry,50,24K,Debit Card,Online,3,69957,5,199377.45
689,2023-01-09,2023,1,Delhi,New Delhi,None,Female,18-25,Gold,Coin,10,24K,Debit Card,Mall Store,3,64163,5,182864.55
690,2026-02-07,2026,2,Tamil Nadu,Chennai,None,Female,18-25,Gold,Bar,10,18K,UPI,Mall Store,1,58711,5,55775.45
691,2021-06-29,2021,6,Maharashtra,Nashik,Dhanteras,Male,18-25,Silver,Coin,10,18K,UPI,Online,1,67957,0,67957.0
692,2026-05-22,2026,5,Rajasthan,Jaipur,Holi,Female,26-35,Silver,Coin,20,22K,Cash,Online,1,86321,2,84594.58
693,2024-04-30,2024,4,Maharashtra,Nagpur,Diwali,Female,26-35,Gold,Jewelry,10,24K,Cash,Jewelry Shop,1,57155,0,57155.0
694,2025-04-25,2025,4,Delhi,New Delhi,None,Male,46-60,Silver,Jewelry,5,24K,UPI,Jewelry Shop,2,89080,2,174596.8
695,2022-09-11,2022,9,Karnataka,Bangalore,Dhanteras,Female,60+,Silver,Coin,10,18K,Debit Card,Online,2,66233,0,132466.0
696,2024-01-16,2024,1,Uttar Pradesh,Agra,Wedding Season,Female,36-45,Silver,Bar,5,24K,Cash,Mall Store,2,83323,3,161646.62
697,2022-04-09,2022,4,Gujarat,Surat,Holi,Female,36-45,Gold,Jewelry,5,22K,Cash,Online,2,65350,5,124165.0
698,2025-08-23,2025,8,Rajasthan,Udaipur,Holi,Female,26-35,Silver,Bar,10,22K,Debit Card,Mall Store,2,76405,5,145169.5
699,2025-09-24,2025,9,Delhi,New Delhi,Holi,Male,18-25,Gold,Jewelry,20,24K,Cash,Online,1,70459,7,65526.87
700,2025-01-18,2025,1,Karnataka,Mangalore,Dhanteras,Female,46-60,Silver,Jewelry,50,24K,Cash,Online,1,69238,0,69238.0
701,2025-10-06,2025,10,Maharashtra,Mumbai,Akshaya Tritiya,Male,18-25,Gold,Bar,5,22K,Cash,Online,2,62390,0,124780.0
702,2025-09-02,2025,9,Gujarat,Surat,Dhanteras,Male,46-60,Gold,Bar,10,18K,Credit Card,Jewelry Shop,1,54690,0,54690.0
703,2022-04-01,2022,4,Delhi,New Delhi,Dhanteras,Male,18-25,Silver,Bar,10,18K,Cash,Online,3,85479,0,256437.0
704,2026-08-18,2026,8,Delhi,New Delhi,Akshaya Tritiya,Male,46-60,Silver,Jewelry,20,24K,Debit Card,Online,3,84844,3,246896.04
705,2023-01-23,2023,1,Uttar Pradesh,Lucknow,None,Male,46-60,Silver,Coin,20,18K,Debit Card,Jewelry Shop,1,85497,2,83787.06
706,2022-03-21,2022,3,Gujarat,Ahmedabad,Diwali,Male,36-45,Silver,Bar,20,24K,Cash,Jewelry Shop,2,85400,2,167384.0
707,2024-06-20,2024,6,Gujarat,Vadodara,Dhanteras,Male,18-25,Gold,Jewelry,20,24K,UPI,Mall Store,1,54229,7,50432.97
708,2021-02-04,2021,2,Rajasthan,Udaipur,Akshaya Tritiya,Female,46-60,Gold,Bar,10,22K,Debit Card,Mall Store,2,56102,0,112204.0
709,2026-08-19,2026,8,Karnataka,Bangalore,Dhanteras,Male,60+,Gold,Coin,50,18K,UPI,Jewelry Shop,2,63683,7,118450.38
710,2023-08-07,2023,8,Gujarat,Ahmedabad,Dhanteras,Male,26-35,Silver,Bar,20,22K,Cash,Jewelry Shop,3,70465,0,211395.0
711,2023-05-06,2023,5,Karnataka,Mysore,Holi,Male,26-35,Silver,Bar,50,24K,UPI,Online,3,65269,5,186016.65
712,2022-11-27,2022,11,Rajasthan,Udaipur,Akshaya Tritiya,Male,18-25,Gold,Coin,20,22K,UPI,Online,1,70917,5,67371.15
713,2022-07-30,2022,7,Gujarat,Vadodara,Diwali,Female,18-25,Silver,Coin,20,22K,Debit Card,Mall Store,2,74073,3,143701.62
714,2025-03-11,2025,3,Uttar Pradesh,Lucknow,Diwali,Female,60+,Silver,Coin,20,18K,UPI,Mall Store,3,76586,7,213674.94
715,2024-04-05,2024,4,Uttar Pradesh,Lucknow,Wedding Season,Male,60+,Gold,Coin,5,24K,Debit Card,Jewelry Shop,1,71238,2,69813.24
716,2022-03-23,2022,3,Uttar Pradesh,Lucknow,Diwali,Male,18-25,Silver,Coin,50,24K,Debit Card,Jewelry Shop,2,81073,7,150795.78
717,2026-05-05,2026,5,Maharashtra,Nagpur,Diwali,Female,46-60,Silver,Jewelry,10,22K,Cash,Mall Store,2,87556,2,171609.76
718,2025-10-28,2025,10,Gujarat,Surat,Wedding Season,Male,18-25,Gold,Jewelry,5,18K,Debit Card,Jewelry Shop,2,74657,0,149314.0
719,2025-07-18,2025,7,Karnataka,Mangalore,Diwali,Female,46-60,Gold,Coin,10,18K,Credit Card,Online,1,56982,0,56982.0
720,2023-03-25,2023,3,Rajasthan,Jaipur,Akshaya Tritiya,Female,46-60,Gold,Coin,10,18K,Debit Card,Jewelry Shop,2,67389,3,130734.66
721,2021-11-15,2021,11,Uttar Pradesh,Agra,None,Male,36-45,Silver,Bar,20,24K,Cash,Jewelry Shop,3,63951,7,178423.29
722,2026-11-03,2026,11,Gujarat,Surat,None,Male,46-60,Silver,Jewelry,50,18K,UPI,Online,3,67874,5,193440.9
723,2025-03-27,2025,3,Gujarat,Vadodara,Dhanteras,Female,26-35,Gold,Jewelry,5,22K,Credit Card,Online,3,67128,7,187287.12
724,2025-08-08,2025,8,Karnataka,Mysore,Akshaya Tritiya,Female,60+,Gold,Coin,20,24K,Cash,Jewelry Shop,3,71746,5,204476.1
